Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M0,GO:0006417,regulation of translation,12/156,451/18805,0.026607538802660754,3.2074023537438174,4.339743431703907,3.9069985107451777e-4,0.011790910242427816,0.009164671298889242,2597/79727/4440/4869/6134/23521/6154/6125/6208/6188/6191/6203,12
M0,GO:0003159,morphogenesis of an endothelium,3/156,18/18805,0.16666666666666666,20.090811965811966,7.411252006278398,4.1700395637458087e-4,0.012325261267277562,0.009580004076451305,1499/7852/27086,3
M0,GO:0061154,endothelial tube morphogenesis,3/156,18/18805,0.16666666666666666,20.090811965811966,7.411252006278398,4.1700395637458087e-4,0.012325261267277562,0.009580004076451305,1499/7852/27086,3
M0,GO:0009135,purine nucleoside diphosphate metabolic process,6/156,117/18805,0.05128205128205128,6.181788297172913,5.142222093327307,4.340032821709166e-4,0.01256855969680826,0.009769111625261355,226/54541/2023/2597/3643/3939,6
M0,GO:0009179,purine ribonucleoside diphosphate metabolic process,6/156,117/18805,0.05128205128205128,6.181788297172913,5.142222093327307,4.340032821709166e-4,0.01256855969680826,0.009769111625261355,226/54541/2023/2597/3643/3939,6
M0,GO:0010563,negative regulation of phosphorus metabolic process,9/156,271/18805,0.033210332103321034,4.003335225659949,4.554739275677589,4.4327264391220674e-4,0.01258279871382472,0.00978017912623389,348/805/11261/54541/22943/4869/6423/6546/7157,9
M0,GO:0045936,negative regulation of phosphate metabolic process,9/156,271/18805,0.033210332103321034,4.003335225659949,4.554739275677589,4.4327264391220674e-4,0.01258279871382472,0.00978017912623389,348/805/11261/54541/22943/4869/6423/6546/7157,9
M0,GO:0001503,ossification,12/156,458/18805,0.026200873362445413,3.1583809203896536,4.276987172806247,4.4829902754582433e-4,0.012600718744841945,0.009794107753503718,1277/1499/22943/2719/3400/4192/5087/5530/6209/6423/6469/6546,12
M0,GO:0003007,heart morphogenesis,9/156,272/18805,0.03308823529411765,3.9886170814479636,4.540895519641746,4.5524576701159547e-4,0.012666005194183623,0.009844852677872242,70/998/1499/22943/3643/4194/6423/6469/7157,9
M0,GO:0045861,negative regulation of proteolysis,7/156,165/18805,0.04242424242424243,5.114024864024865,4.85451196880915,4.594574608284258e-4,0.012666005194183623,0.009844852677872242,286204/2597/6135/6125/6201/6469/7157,7
M0,GO:1904666,regulation of ubiquitin protein ligase activity,3/156,19/18805,0.15789473684210525,19.033400809716596,7.192782414234886,4.921868399401745e-4,0.01323200035834008,0.010284781362732346,6135/6125/6201,3
M0,GO:0051338,regulation of transferase activity,12/156,463/18805,0.02591792656587473,3.1242731350722712,4.2328916672960215,4.937010140918001e-4,0.01323200035834008,0.010284781362732346,60/348/805/11261/3643/4869/6135/6125/6187/6188/6201/6546,12
M0,GO:0051348,negative regulation of transferase activity,7/156,167/18805,0.041916167664670656,5.052779057270074,4.811396590103337,4.93834683760861e-4,0.01323200035834008,0.010284781362732346,348/11261/4869/6135/6125/6201/6546,7
M0,GO:0031397,negative regulation of protein ubiquitination,5/156,79/18805,0.06329113924050633,7.629422265498215,5.400405422398039,5.066089733800576e-4,0.013448591913709493,0.010453130571594367,11261/6135/6125/6188/6201,5
M0,GO:0060428,lung epithelium development,4/156,45/18805,0.08888888888888889,10.715099715099715,5.967559369263761,5.210575918705348e-4,0.013705248769658928,0.010652621168420301,998/1499/6469/6431,4
M0,GO:0014014,negative regulation of gliogenesis,4/156,46/18805,0.08695652173913043,10.48216276477146,5.888994191601527,5.670267875666823e-4,0.014778779999578892,0.011487040280178627,1499/3400/79727/7157,4
M0,GO:0035455,response to interferon-alpha,3/156,20/18805,0.15,18.08173076923077,6.99038212143658,5.755304146925753e-4,0.0148652765668794,0.011554271103880341,558/684/10410,3
M0,GO:0006413,translational initiation,6/156,124/18805,0.04838709677419355,5.832816377171215,4.938223282797342,5.909475025953089e-4,0.014993331769387172,0.011653804033481778,1968/4869/23521/6188/6189/6193,6
M0,GO:0030510,regulation of BMP signaling pathway,6/156,124/18805,0.04838709677419355,5.832816377171215,4.938223282797342,5.909475025953089e-4,0.014993331769387172,0.011653804033481778,286204/22943/10468/2719/6423/6498,6
M0,GO:0030308,negative regulation of cell growth,7/156,174/18805,0.040229885057471264,4.849506336575302,4.665747435513887,6.306308941726224e-4,0.01575652080500656,0.012247004770876908,684/2023/27086/2487/5802/6423/7157,7
M0,GO:0051962,positive regulation of nervous system development,9/156,285/18805,0.031578947368421054,3.80668016194332,4.366711599435894,6.366848528689999e-4,0.01575652080500656,0.012247004770876908,1382/1499/7852/63950/1946/3400/4192/6469/6498,9
M0,GO:0016055,Wnt signaling pathway,12/156,477/18805,0.025157232704402517,3.0325753910659574,4.11251940834947,6.419661115193874e-4,0.01575652080500656,0.012247004770876908,348/998/1277/1499/22943/2487/2719/4192/6206/6423/6469/6934,12
M0,GO:0010717,regulation of epithelial to mesenchymal transition,6/156,126/18805,0.047619047619047616,5.74023199023199,4.882786153423561,6.430111385370658e-4,0.01575652080500656,0.012247004770876908,1277/286204/1499/4192/6423/6934,6
