Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M3,GO:0032411,positive regulation of transporter activity,4/63,75/18805,0.05333333333333334,15.919576719576721,7.505950123799787,1.1632055617241289e-4,0.0027093741853082016,0.0021210841497997885,88/481/483/10063,4
M3,GO:0055117,regulation of cardiac muscle contraction,4/63,79/18805,0.05063291139240506,15.113522202129797,7.288092501317641,1.4235985670195408e-4,0.003265648834041795,0.0025565741410909144,481/57644/1482/5350,4
M3,GO:0002028,regulation of sodium ion transport,4/63,80/18805,0.05,14.924603174603174,7.236096283644335,1.4947806527614515e-4,0.0033777580720609516,0.002644340950525365,476/481/483/1482,4
M3,GO:0086003,cardiac muscle cell contraction,4/63,85/18805,0.047058823529411764,14.046685340802988,6.989468598755654,1.8898788514451178e-4,0.004202556534860413,0.0032900498214926137,476/2934/57644/5350,4
M3,GO:0048738,cardiac muscle tissue development,6/63,251/18805,0.02390438247011952,7.135268450009486,5.673343560923667,1.9152998738795806e-4,0.004202556534860413,0.0032900498214926137,88/2274/4625/1482/5350/8470,6
M3,GO:0055075,potassium ion homeostasis,3/63,34/18805,0.08823529411764706,26.337535014005606,8.57329059864051,1.991129913770748e-4,0.004306529556355589,0.003371447041963703,476/481/483,3
M3,GO:0055013,cardiac muscle cell development,4/63,87/18805,0.04597701149425287,13.72377303411786,6.896571572031407,2.0672249288906683e-4,0.004408138792028834,0.0034509937285854596,88/2274/1482/8470,4
M3,GO:0090257,regulation of muscle system process,6/63,256/18805,0.0234375,6.995907738095238,5.600181502810389,2.130664479388188e-4,0.00448031391915794,0.003507497373963597,476/481/4625/57644/1482/5350,6
M3,GO:0010765,positive regulation of sodium ion transport,3/63,36/18805,0.08333333333333333,24.874338624338623,8.312840771509734,2.3644640094563495e-4,0.004837565554482315,0.0037871784845630867,481/483/1482,3
M3,GO:1901381,positive regulation of potassium ion transmembrane transport,3/63,36/18805,0.08333333333333333,24.874338624338623,8.312840771509734,2.3644640094563495e-4,0.004837565554482315,0.0037871784845630867,88/481/483,3
M3,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,5/63,168/18805,0.02976190476190476,8.883692365835223,5.9509148560348315,2.479915407947261e-4,0.005006122570176204,0.003919136490313847,88/481/483/10063/5350,5
M3,GO:1903522,regulation of blood circulation,6/63,269/18805,0.022304832713754646,6.657815542573907,5.418815235644704,2.7809379780587966e-4,0.005472015681879263,0.0042838696084238695,476/481/4625/57644/1482/5350,6
M3,GO:0055006,cardiac cell development,4/63,94/18805,0.0425531914893617,12.701789935832489,6.594094310603615,2.782993444548899e-4,0.005472015681879263,0.0042838696084238695,88/2274/1482/8470,4
M3,GO:0055002,striated muscle cell development,5/63,174/18805,0.028735632183908046,8.577358146323665,5.821860370287887,2.916569272559049e-4,0.005661135741864616,0.004431925777194993,88/2274/51778/1482/8470,5
M3,GO:0061337,cardiac conduction,4/63,97/18805,0.041237113402061855,12.308951071837669,6.47413782742727,3.1384173628991633e-4,0.006014637832189029,0.004708671486508272,476/481/1482/5350,4
M3,GO:0050848,regulation of calcium-mediated signaling,4/63,99/18805,0.04040404040404041,12.060285393618729,6.39706693480868,3.3927377123343884e-4,0.0064207561205928305,0.005026608768537529,2274/57644/51778/58515,4
M3,GO:0043648,dicarboxylic acid metabolic process,4/63,100/18805,0.04,11.93968253968254,6.3593582634706225,3.5252835391405335e-4,0.006589233676862676,0.005158504567995115,2805/4190/4191/6389,4
M3,GO:0043268,positive regulation of potassium ion transport,3/63,43/18805,0.06976744186046512,20.825027685492802,7.545636739787613,4.0191250966958283e-4,0.007420677312679859,0.005809415736687425,88/481/483,3
M3,GO:1901016,regulation of potassium ion transmembrane transporter activity,3/63,45/18805,0.06666666666666667,19.899470899470902,7.359137460215755,4.599306270786992e-4,0.008389577944543982,0.006567937680286816,88/481/483,3
M3,GO:0055015,ventricular cardiac muscle cell development,2/63,10/18805,0.2,59.698412698412696,10.764469251896257,4.885453486690683e-4,0.00874285405267887,0.0068445064752252005,2274/1482,2
M3,GO:1990573,potassium ion import across plasma membrane,3/63,46/18805,0.06521739130434782,19.46687370600414,7.270342698036749,4.90847156193992e-4,0.00874285405267887,0.0068445064752252005,476/481/483,3
M3,GO:0055078,sodium ion homeostasis,3/63,47/18805,0.06382978723404255,19.052684903748734,7.184307198673013,5.230656018669017e-4,0.009208387456121967,0.007208957989010174,476/481/483,3
M3,GO:0019674,NAD metabolic process,3/63,48/18805,0.0625,18.65575396825397,7.1008874164432765,5.56608343177898e-4,0.00957619354058338,0.007496901847109011,2805/4190/4191,3
M3,GO:0061383,trabecula morphogenesis,3/63,48/18805,0.0625,18.65575396825397,7.1008874164432765,5.56608343177898e-4,0.00957619354058338,0.007496901847109011,2201/2274/1482,3
M3,GO:0055001,muscle cell development,5/63,202/18805,0.024752475247524754,7.388417413169888,5.292549221194078,5.771441429160743e-4,0.009699725211320629,0.007593610921189619,88/2274/51778/1482/8470,5
M3,GO:0006107,oxaloacetate metabolic process,2/63,11/18805,0.18181818181818182,54.27128427128427,10.246306136513647,5.958219581590611e-4,0.009699725211320629,0.007593610921189619,2805/4190,2
M3,GO:0010248,establishment or maintenance of transmembrane electrochemical gradient,2/63,11/18805,0.18181818181818182,54.27128427128427,10.246306136513647,5.958219581590611e-4,0.009699725211320629,0.007593610921189619,476/481,2
M3,GO:1903276,regulation of sodium ion export across plasma membrane,2/63,11/18805,0.18181818181818182,54.27128427128427,10.246306136513647,5.958219581590611e-4,0.009699725211320629,0.007593610921189619,481/483,2
M3,GO:1903278,positive regulation of sodium ion export across plasma membrane,2/63,11/18805,0.18181818181818182,54.27128427128427,10.246306136513647,5.958219581590611e-4,0.009699725211320629,0.007593610921189619,481/483,2
M3,GO:0043270,positive regulation of monoatomic ion transport,5/63,210/18805,0.023809523809523808,7.106953892668178,5.159690199850396,6.879728856379333e-4,0.011080754775062032,0.008674775691246505,88/481/483/10063/1482,5
M3,GO:0007005,mitochondrion organization,7/63,445/18805,0.015730337078651686,4.69538077403246,4.573938187706094,6.994250437812984e-4,0.011146626487209325,0.008726344590556698,400916/84987/10063/4694/4700/4711/291,7
M3,GO:1904035,regulation of epithelial cell apoptotic process,3/63,53/18805,0.05660377358490566,16.89577717879605,6.71867035236706,7.449518956178477e-4,0.011748512187139806,0.009197542044580008,2934/1482/677,3
M3,GO:0071801,regulation of podosome assembly,2/63,13/18805,0.15384615384615385,45.92185592185593,9.393561738396249,8.413408307772943e-4,0.0131318558535755,0.010280518453122446,6624/2934,2
M3,GO:0042391,regulation of membrane potential,7/63,463/18805,0.01511879049676026,4.512838972882169,4.43723901099521,8.824547656561828e-4,0.013633025665341436,0.010672868594294973,88/10550/476/481/483/400916/5350,7
M3,GO:0014888,striated muscle adaptation,3/63,57/18805,0.05263157894736842,15.710108604845447,6.448567702175982,9.21653263455603e-4,0.014094778190624069,0.011034360177044221,2934/4625/51778,3
M3,GO:0055007,cardiac muscle cell differentiation,4/63,130/18805,0.03076923076923077,9.184371184371185,5.4289284475259745,9.475295711612343e-4,0.014345597707381088,0.011230718917132105,88/2274/1482/8470,4
M3,GO:0043462,regulation of ATP-dependent activity,3/63,58/18805,0.05172413793103448,15.439244663382595,6.3852809613938675,9.696142267611955e-4,0.014510697428599947,0.011359970315374777,481/483/5350,3
M3,GO:0007512,adult heart development,2/63,14/18805,0.14285714285714285,42.64172335600907,9.036602840181155,9.79446815048098e-4,0.014510697428599947,0.011359970315374777,4625/1482,2
M3,GO:0043269,regulation of monoatomic ion transport,7/63,472/18805,0.014830508474576272,4.426789077212806,4.371485409886207,9.871874736762183e-4,0.014510697428599947,0.011359970315374777,88/476/481/483/10063/1482/5350,7
M3,GO:0086009,membrane repolarization,3/63,59/18805,0.05084745762711865,15.177562550443907,6.323546270708368,0.0010191290998408042,0.014836167857297862,0.011614770915189735,476/481/483,3
M3,GO:0034762,regulation of transmembrane transport,7/63,478/18805,0.014644351464435146,4.371222687122269,4.328556877173455,0.0010622990140412977,0.015317340069128807,0.011991465562010037,60/88/10550/481/483/10063/5350,7
M3,GO:0055012,ventricular cardiac muscle cell differentiation,2/63,15/18805,0.13333333333333333,39.798941798941804,8.715444657923953,0.0011276935256071211,0.015663559612561297,0.012262509993564642,2274/1482,2
M3,GO:0060347,heart trabecula formation,2/63,15/18805,0.13333333333333333,39.798941798941804,8.715444657923953,0.0011276935256071211,0.015663559612561297,0.012262509993564642,2274/1482,2
M3,GO:0070885,negative regulation of calcineurin-NFAT signaling cascade,2/63,15/18805,0.13333333333333333,39.798941798941804,8.715444657923953,0.0011276935256071211,0.015663559612561297,0.012262509993564642,2274/51778,2
M3,GO:0106057,negative regulation of calcineurin-mediated signaling,2/63,15/18805,0.13333333333333333,39.798941798941804,8.715444657923953,0.0011276935256071211,0.015663559612561297,0.012262509993564642,2274/51778,2
M3,GO:0010257,NADH dehydrogenase complex assembly,3/63,63/18805,0.047619047619047616,14.213907785336357,6.090893542133299,0.0012331123910744083,0.016819208649429318,0.013167231411567417,4694/4700/4711,3
M3,GO:0032981,mitochondrial respiratory chain complex I assembly,3/63,63/18805,0.047619047619047616,14.213907785336357,6.090893542133299,0.0012331123910744083,0.016819208649429318,0.013167231411567417,4694/4700/4711,3
M3,GO:0010927,cellular component assembly involved in morphogenesis,4/63,141/18805,0.028368794326241134,8.467859957221659,5.160488181764322,0.0012805074766335414,0.017156533801975057,0.013431312703207897,88/51778/1482/5350,4
M3,GO:0032989,cellular anatomical entity morphogenesis,4/63,141/18805,0.028368794326241134,8.467859957221659,5.160488181764322,0.0012805074766335414,0.017156533801975057,0.013431312703207897,88/51778/1482/5350,4
M3,GO:0098974,postsynaptic actin cytoskeleton organization,2/63,18/18805,0.1111111111111111,33.1657848324515,7.9156961760232685,0.0016326064261447091,0.02168215902792184,0.016974282879399286,60/88,2
M3,GO:0034767,positive regulation of monoatomic ion transmembrane transport,4/63,152/18805,0.02631578947368421,7.855054302422723,4.9197810741414,0.0016878880947367963,0.022221413699404433,0.017396448463831878,88/481/483/10063,4
M3,GO:0030239,myofibril assembly,3/63,75/18805,0.04,11.93968253968254,5.503689082902489,0.0020378285119519285,0.026597175578407066,0.02082209532175927,88/51778/1482,3
M3,GO:0050849,negative regulation of calcium-mediated signaling,2/63,21/18805,0.09523809523809523,28.427815570672713,7.291120188918228,0.0022263817176771308,0.028565609496298102,0.022363120554009363,2274/51778,2
M3,GO:0071800,podosome assembly,2/63,21/18805,0.09523809523809523,28.427815570672713,7.291120188918228,0.0022263817176771308,0.028565609496298102,0.022363120554009363,6624/2934,2
M3,GO:0010959,regulation of metal ion transport,6/63,403/18805,0.01488833746898263,4.444050573082832,4.05207018611833,0.002264215096898476,0.028806904678187334,0.022552022990780046,88/476/481/483/1482/5350,6
M3,GO:0035051,cardiocyte differentiation,4/63,166/18805,0.024096385542168676,7.192579843182253,4.6462415458623,0.002326715008851638,0.029355387695011503,0.022981413157604783,88/2274/1482/8470,4
M3,GO:1902307,positive regulation of sodium ion transmembrane transport,2/63,22/18805,0.09090909090909091,27.135642135642136,7.1113076129399495,0.002443746614964305,0.030406964874961147,0.023804659979980707,481/483,2
M3,GO:1904019,epithelial cell apoptotic process,3/63,80/18805,0.0375,11.193452380952381,5.297156548478594,0.002450230987282206,0.030406964874961147,0.023804659979980707,2934/1482/677,3
M3,GO:0099188,postsynaptic cytoskeleton organization,2/63,23/18805,0.08695652173913043,25.95583160800552,6.943084896796871,0.002670722688450793,0.03287377357979269,0.025735847216051287,60/88,2
M3,GO:0045822,negative regulation of heart contraction,2/63,24/18805,0.08333333333333333,24.874338624338623,6.785237336376007,0.0029072451777055826,0.03493308888131946,0.0273480206357267,476/5350,2
M3,GO:0086064,cell communication by electrical coupling involved in cardiac conduction,2/63,24/18805,0.08333333333333333,24.874338624338623,6.785237336376007,0.0029072451777055826,0.03493308888131946,0.0273480206357267,476/481,2
M3,GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,2/63,24/18805,0.08333333333333333,24.874338624338623,6.785237336376007,0.0029072451777055826,0.03493308888131946,0.0273480206357267,400916/291,2
M3,GO:0140694,membraneless organelle assembly,6/63,427/18805,0.01405152224824356,4.194267871082859,3.871003610306916,0.0030173226183041733,0.03597028696151589,0.028160010511483625,88/6624/2934/3297/51778/1482,6
M3,GO:0072659,protein localization to plasma membrane,5/63,295/18805,0.01694915254237288,5.059187516814635,4.074124929428229,0.003071909075015743,0.0360066688934831,0.028188492785970926,60/88/10550/481/483,5
M3,GO:1901379,regulation of potassium ion transmembrane transport,3/63,87/18805,0.034482758620689655,10.292829775588396,5.036923048077083,0.003108983988346517,0.0360066688934831,0.028188492785970926,88/481/483,3
M3,GO:0019362,pyridine nucleotide metabolic process,4/63,180/18805,0.022222222222222223,6.6331569664903,4.4027841461058825,0.0031155043758561997,0.0360066688934831,0.028188492785970926,2805/4190/4191/5214,4
M3,GO:0046496,nicotinamide nucleotide metabolic process,4/63,180/18805,0.022222222222222223,6.6331569664903,4.4027841461058825,0.0031155043758561997,0.0360066688934831,0.028188492785970926,2805/4190/4191/5214,4
M3,GO:0033617,mitochondrial cytochrome c oxidase assembly,2/63,25/18805,0.08,23.87936507936508,6.636721719171102,0.003153249636356871,0.03616681779882047,0.028313868345596786,84987/10063,2
M3,GO:0043501,skeletal muscle adaptation,2/63,26/18805,0.07692307692307693,22.960927960927965,6.496636376695256,0.0034086719307687982,0.03822762446802934,0.029927209310297603,4625/51778,2
M3,GO:0060561,apoptotic process involved in morphogenesis,2/63,26/18805,0.07692307692307693,22.960927960927965,6.496636376695256,0.0034086719307687982,0.03822762446802934,0.029927209310297603,1410/1482,2
M3,GO:1903523,negative regulation of blood circulation,2/63,26/18805,0.07692307692307693,22.960927960927965,6.496636376695256,0.0034086719307687982,0.03822762446802934,0.029927209310297603,476/5350,2
M3,GO:0072524,pyridine-containing compound metabolic process,4/63,187/18805,0.0213903743315508,6.384856973092267,4.290578893421219,0.0035711210287645255,0.03975497968786391,0.031122927851306936,2805/4190/4191/5214,4
M3,GO:0051146,striated muscle cell differentiation,5/63,311/18805,0.01607717041800643,4.7989077731842995,3.9166155812593875,0.003847429031074848,0.04211963117808727,0.03297413940521885,88/2274/51778/1482/8470,5
M3,GO:1904062,regulation of monoatomic cation transmembrane transport,5/63,311/18805,0.01607717041800643,4.7989077731842995,3.9166155812593875,0.003847429031074848,0.04211963117808727,0.03297413940521885,88/481/483/10063/5350,5
M3,GO:0140115,export across plasma membrane,3/63,94/18805,0.031914893617021274,9.526342451874367,4.804692834213229,0.0038669938796262425,0.04211963117808727,0.03297413940521885,476/481/483,3
M3,GO:0010882,regulation of cardiac muscle contraction by calcium ion signaling,2/63,28/18805,0.07142857142857142,21.320861678004533,6.238719524655437,0.003947515048106221,0.04238679278604836,0.03318329185642109,481/5350,2
M3,GO:0086013,membrane repolarization during cardiac muscle cell action potential,2/63,28/18805,0.07142857142857142,21.320861678004533,6.238719524655437,0.003947515048106221,0.04238679278604836,0.03318329185642109,476/481,2
M3,GO:0071480,cellular response to gamma radiation,2/63,29/18805,0.06896551724137931,20.585659551176793,6.119600774963723,0.004230809155600996,0.04510876803929513,0.0353142409874479,1410/3297,2
M3,GO:0008535,respiratory chain complex IV assembly,2/63,30/18805,0.06666666666666667,19.899470899470902,6.006309811382691,0.004523267665383967,0.047557133648550874,0.037230989701917745,84987/10063,2
M3,GO:0031579,membrane raft organization,2/63,30/18805,0.06666666666666667,19.899470899470902,6.006309811382691,0.004523267665383967,0.047557133648550874,0.037230989701917745,10347/2934,2
M4,GO:0055008,cardiac muscle tissue morphogenesis,9/58,60/18805,0.15,48.633620689655174,20.55510621094603,1.72641458809589e-13,2.047428161401061e-10,1.6756149761713212e-10,70/9421/4624/4634/5318/7134/7135/7139/7168,9
M4,GO:0003229,ventricular cardiac muscle tissue development,9/58,63/18805,0.14285714285714285,46.31773399014778,20.040277092514774,2.7445417713150953e-13,2.047428161401061e-10,1.6756149761713212e-10,9421/3398/4624/4634/5318/7134/7135/7139/7168,9
M4,GO:0048738,cardiac muscle tissue development,13/58,251/18805,0.05179282868525897,16.79248523148784,14.010117975728326,5.790242699883141e-13,2.513086702242825e-10,2.0567098734314074e-10,70/652/8048/9421/3398/4624/4634/58498/5318/7134/7135/7139/7168,13
M4,GO:0060047,heart contraction,13/58,254/18805,0.051181102362204724,16.59414879174586,13.91772008550487,6.737497861240817e-13,2.513086702242825e-10,2.0567098734314074e-10,70/490/8048/27129/4624/4634/4635/58498/5318/7134/7135/7139/7168,13
M4,GO:0003015,heart process,13/58,263/18805,0.049429657794676805,16.026288186705127,13.649744684422817,1.0495895213557656e-12,2.734350942436251e-10,2.2377925026287936e-10,70/490/8048/27129/4624/4634/4635/58498/5318/7134/7135/7139/7168,13
M4,GO:0060415,muscle tissue morphogenesis,9/58,73/18805,0.1232876712328767,39.97283892300425,18.556865772867617,1.0996049366365623e-12,2.734350942436251e-10,2.2377925026287936e-10,70/9421/4624/4634/5318/7134/7135/7139/7168,9
M4,GO:0055010,ventricular cardiac muscle tissue morphogenesis,8/58,47/18805,0.1702127659574468,55.187087307410124,20.68829492689082,1.4190894600029567e-12,3.0246878204634447e-10,2.475404170832225e-10,9421/4624/4634/5318/7134/7135/7139/7168,8
M4,GO:0048644,muscle organ morphogenesis,9/58,81/18805,0.1111111111111111,36.024904214559385,17.570874540748804,2.899860127081174e-12,5.40823913700639e-10,4.426102299229161e-10,70/9421/4624/4634/5318/7134/7135/7139/7168,9
M4,GO:0003007,heart morphogenesis,12/58,272/18805,0.04411764705882353,14.3040060851927,12.293265247656532,3.2496823847720644e-11,5.387251242311022e-9,4.408925808579643e-9,70/652/2013/9421/4624/4634/5318/5460/7134/7135/7139/7168,12
M4,GO:0003208,cardiac ventricle morphogenesis,8/58,71/18805,0.11267605633802817,36.53229723166586,16.6843937704552,4.5358378766652065e-11,6.767470111984488e-9,5.538496775717516e-9,9421/4624/4634/5318/7134/7135/7139/7168,8
M4,GO:0060537,muscle tissue development,14/58,446/18805,0.03139013452914798,10.177439307252204,10.910324502452038,5.6962512463555536e-11,7.726188054147714e-9,6.323111431361189e-9,70/652/1466/8048/9421/3398/4624/4634/58498/5318/7134/7135/7139/7168,14
M4,GO:0030239,myofibril assembly,8/58,75/18805,0.10666666666666667,34.58390804597701,16.209372529398287,7.124866797391877e-11,8.858584384757233e-9,7.249864460504015e-9,70/1466/8048/3856/4624/10398/7139/7168,8
M4,GO:0003206,cardiac chamber morphogenesis,9/58,129/18805,0.06976744186046512,22.62028869286287,13.705271383554534,2.034396871365125e-10,2.1680858086262618e-8,1.7743611810402592e-8,652/9421/4624/4634/5318/7134/7135/7139/7168,9
M4,GO:0003231,cardiac ventricle development,9/58,129/18805,0.06976744186046512,22.62028869286287,13.705271383554534,2.034396871365125e-10,2.1680858086262618e-8,1.7743611810402592e-8,652/9421/4624/4634/5318/7134/7135/7139/7168,9
M4,GO:0014706,striated muscle tissue development,13/58,423/18805,0.030732860520094562,9.964335208282384,10.372062357878589,3.957380991496556e-10,3.936274959541907e-8,3.221446982551582e-8,70/652/8048/9421/3398/4624/4634/58498/5318/7134/7135/7139/7168,13
M4,GO:0010927,cellular component assembly involved in morphogenesis,9/58,141/18805,0.06382978723404255,20.6951577402788,13.056894206131817,4.514313190182217e-10,3.961973693971687e-8,3.24247882390797e-8,70/1466/8048/3856/4624/10398/5819/7139/7168,9
M4,GO:0032989,cellular anatomical entity morphogenesis,9/58,141/18805,0.06382978723404255,20.6951577402788,13.056894206131817,4.514313190182217e-10,3.961973693971687e-8,3.24247882390797e-8,70/1466/8048/3856/4624/10398/5819/7139/7168,9
M4,GO:0060048,cardiac muscle contraction,9/58,147/18805,0.061224489795918366,19.85045742434905,12.762073590660474,6.547075101903818e-10,5.426797806689165e-8,4.44129071240259e-8,8048/4624/4634/4635/5318/7134/7135/7139/7168,9
M4,GO:0006936,muscle contraction,12/58,359/18805,0.033426183844011144,10.837575641148785,10.467848659995848,7.90587935358346e-10,6.208195787129748e-8,5.080786731388816e-8,490/8048/4624/4634/4635/10398/5318/7134/7135/7139/7168/7169,12
M4,GO:0033275,actin-myosin filament sliding,5/58,16/18805,0.3125,101.32004310344827,22.328990891287358,9.957702142031424e-10,7.428445797955441e-8,6.079439202503395e-8,70/4624/7134/7139/7168,5
M4,GO:0003205,cardiac chamber development,9/58,172/18805,0.05232558139534884,16.965216519647154,11.699596196161925,2.6326122618895103e-9,1.8704083308281665e-7,1.5307419668129484e-7,652/9421/4624/4634/5318/7134/7135/7139/7168,9
M4,GO:0055002,striated muscle cell development,9/58,174/18805,0.05172413793103448,16.77021403091558,11.62431465185886,2.9147828630474364e-9,1.976752741666716e-7,1.6177742206387687e-7,70/652/1466/8048/3856/4624/10398/7139/7168,9
M4,GO:0006941,striated muscle contraction,9/58,194/18805,0.04639175257731959,15.041325986491291,10.934460520845928,7.567468742888479e-9,4.908984071473743e-7,4.0175120099545246e-7,8048/4624/4634/4635/5318/7134/7135/7139/7168,9
M4,GO:0045214,sarcomere organization,6/58,51/18805,0.11764705882352941,38.14401622718053,14.774072332235706,1.0674382777702655e-8,6.424135451488833e-7,5.257511728324428e-7,1466/8048/3856/4624/7139/7168,6
M4,GO:0055001,muscle cell development,9/58,202/18805,0.04455445544554455,14.445629907818367,10.686575863086667,1.0764302029974585e-8,6.424135451488833e-7,5.257511728324428e-7,70/652/1466/8048/3856/4624/10398/7139/7168,9
M4,GO:0007517,muscle organ development,11/58,369/18805,0.02981029810298103,9.665218203906177,9.350451138221043,1.4277460282237579e-8,8.193065669653257e-7,6.705204019188499e-7,70/652/8048/9421/4624/4634/5318/7134/7135/7139/7168,11
M4,GO:0003012,muscle system process,12/58,467/18805,0.02569593147751606,8.331241231632577,8.923458217191353,1.513012156008442e-8,8.36079309912813e-7,6.842472128537204e-7,490/8048/4624/4634/4635/10398/5318/7134/7135/7139/7168/7169,12
M4,GO:0008016,regulation of heart contraction,9/58,214/18805,0.04205607476635514,13.635594585884627,10.34009247137035,1.7770943551809774e-8,9.469374206892922e-7,7.749734781992232e-7,490/8048/27129/4624/4634/4635/5318/7139/7168,9
M4,GO:0031032,actomyosin structure organization,9/58,215/18805,0.04186046511627907,13.572173215717722,10.31248000231898,1.850361747660262e-8,9.519792163824522e-7,7.790996832253735e-7,70/1466/8048/3856/4624/10398/6281/7139/7168,9
M4,GO:0043462,regulation of ATP-dependent activity,6/58,58/18805,0.10344827586206896,33.54042806183116,13.80526021684643,2.359487482612088e-8,1.173451774685745e-6,9.603527999403588e-7,4634/4635/7134/7139/7168/7169,6
M4,GO:0006937,regulation of muscle contraction,8/58,175/18805,0.045714285714285714,14.82167487684729,10.217543567483805,6.178754406427615e-8,2.9737747014161297e-6,2.4337368799511152e-6,490/4634/10398/5318/7134/7135/7139/7168,8
M4,GO:0070252,actin-mediated cell contraction,7/58,116/18805,0.0603448275862069,19.56524970273484,11.156038023346458,6.56412212683811e-8,3.0605219416382686e-6,2.504730811556647e-6,70/2013/4624/5318/7134/7139/7168,7
M4,GO:0030049,muscle filament sliding,4/58,14/18805,0.2857142857142857,92.63546798029556,19.077695031016773,7.967915455620447e-8,3.6024635938744567e-6,2.948255798570883e-6,4624/7134/7139/7168,4
M4,GO:1903522,regulation of blood circulation,9/58,269/18805,0.03345724907063197,10.847647737469554,9.048443166181986,1.2666198970401065e-7,5.558226136423056e-6,4.548851642620816e-6,490/8048/27129/4624/4634/4635/5318/7139/7168,9
M4,GO:0030048,actin filament-based movement,7/58,139/18805,0.050359712230215826,16.3278342842967,10.088713617575682,2.2739617033662417e-7,9.693573889778378e-6,7.933219777157414e-6,70/2013/4624/5318/7134/7139/7168,7
M4,GO:0051146,striated muscle cell differentiation,9/58,311/18805,0.028938906752411574,9.382692094467235,8.291278641645214,4.3112331415648136e-7,1.786766624226306e-5,1.4622896035716912e-5,70/652/1466/8048/3856/4624/10398/7139/7168,9
M4,GO:0042692,muscle cell differentiation,10/58,429/18805,0.023310023310023312,7.557672212844627,7.642335297674594,6.745362025205527e-7,2.720021659893688e-5,2.226065419413488e-5,70/652/1466/8048/3398/3856/4624/10398/7139/7168,10
M4,GO:0090257,regulation of muscle system process,8/58,256/18805,0.03125,10.132004310344827,8.182745956978188,1.1258587517913027e-6,4.4204769938753255e-5,3.617717872791998e-5,490/4634/10398/5318/7134/7135/7139/7168,8
M4,GO:0002026,regulation of the force of heart contraction,4/58,26/18805,0.15384615384615385,49.88063660477454,13.872684988844854,1.1576384813386214e-6,4.428709267069803e-5,3.624455164245077e-5,8048/4624/4634/4635,4
M4,GO:0032781,positive regulation of ATP-dependent activity,4/58,37/18805,0.10810810810810811,35.05125815470643,11.53183065694249,4.986522425219268e-6,1.859972864606787e-4,1.5222015824353555e-4,4634/4635/7139/7168,4
M4,GO:0008217,regulation of blood pressure,6/58,194/18805,0.030927835051546393,10.02755065766086,7.030062286218299,2.8912351740154283e-5,0.0010521275316173217,8.610610531085743e-4,490/2013/3398/4624/4852/7168,6
M4,GO:0140694,membraneless organelle assembly,8/58,427/18805,0.01873536299765808,6.074456916740693,5.899668532212726,4.694585235530776e-5,0.0016676955170028375,0.0013648418228610778,70/1466/8048/3856/4624/10398/7139/7168,8
M4,GO:0055013,cardiac muscle cell development,4/58,87/18805,0.04597701149425287,14.906856916369401,7.231562092255196,1.4985261826912704e-4,0.0051995373594776175,0.004255300788058442,70/652/8048/4624,4
M4,GO:0060914,heart formation,3/58,34/18805,0.08823529411764706,28.6080121703854,8.961983082281325,1.5567144308203658e-4,0.0052539184136474164,0.004299806236652323,652/2013/5460,3
M4,GO:0035051,cardiocyte differentiation,5/58,166/18805,0.030120481927710843,9.765787287079352,6.309673632092452,1.5846268673869553e-4,0.0052539184136474164,0.004299806236652323,70/652/8048/4624/5460,5
M4,GO:0055006,cardiac cell development,4/58,94/18805,0.0425531914893617,13.796771826852531,6.918135788943046,2.0203560064674581e-4,0.006552980786194451,0.005362958735703092,70/652/8048/4624,4
M4,GO:0032964,collagen biosynthetic process,3/58,53/18805,0.05660377358490566,18.3523096942095,7.036304995238762,5.846140783942205e-4,0.018558387339663338,0.01518818210385881,652/871/7431,3
M4,GO:0055007,cardiac muscle cell differentiation,4/58,130/18805,0.03076923076923077,9.976127320954907,5.712202611173458,6.930789178476521e-4,0.02117627926320407,0.017330664558569717,70/652/8048/4624,4
M4,GO:0002934,desmosome organization,2/58,13/18805,0.15384615384615385,49.88063660477454,9.80607602608302,7.134921250621301e-4,0.02117627926320407,0.017330664558569717,64065/5318,2
M4,GO:0009415,response to water,2/58,13/18805,0.15384615384615385,49.88063660477454,9.80607602608302,7.134921250621301e-4,0.02117627926320407,0.017330664558569717,80781/3856,2
M4,GO:0014888,striated muscle adaptation,3/58,57/18805,0.05263157894736842,17.06442831215971,6.756137171902484,7.238540498816404e-4,0.02117627926320407,0.017330664558569717,4624/7134/7135,3
M4,GO:0001765,membrane raft assembly,2/58,14/18805,0.14285714285714285,46.31773399014778,9.434751931934136,8.307585447923044e-4,0.023237372424975998,0.01901746296950202,2013/6281,2
M4,GO:0014733,regulation of skeletal muscle adaptation,2/58,14/18805,0.14285714285714285,46.31773399014778,9.434751931934136,8.307585447923044e-4,0.023237372424975998,0.01901746296950202,7134/7135,2
M4,GO:0010718,positive regulation of epithelial to mesenchymal transition,3/58,60/18805,0.05,16.211206896551722,6.564018624416663,8.410309054615978e-4,0.023237372424975998,0.01901746296950202,25805/652/2013,3
M4,GO:0045620,negative regulation of lymphocyte differentiation,3/58,64/18805,0.046875,15.198006465517242,6.328404120120042,0.0010150826305347065,0.027536423359232405,0.022535805768808797,652/3149/3398,3
