Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M6,GO:0070665,positive regulation of leukocyte proliferation,3/22,168/18805,0.017857142857142856,15.263798701298699,6.355589251259871,9.519472949279154e-4,0.04062000442263551,0.02714065245110771,3479/4352/7099,3
M6,GO:0050878,regulation of body fluid levels,4/22,388/18805,0.010309278350515464,8.812089971883786,5.32142122586332,9.722873399035095e-4,0.04062000442263551,0.02714065245110771,538/2151/5294/7099,4
M6,GO:0048660,regulation of smooth muscle cell proliferation,3/22,174/18805,0.017241379310344827,14.737460815047022,6.230415213182595,0.0010534897112273066,0.04244058550944292,0.02835709147514103,3479/1901/7099,3
M6,GO:0048659,smooth muscle cell proliferation,3/22,178/18805,0.016853932584269662,14.406281920326863,6.150364773371682,0.0011248573884508632,0.04375307359215771,0.029234043198940764,3479/1901/7099,3
M6,GO:1904646,cellular response to amyloid-beta,2/22,46/18805,0.043478260869565216,37.16403162055336,8.404364833364202,0.0013107443381869556,0.049283987115829535,0.03292957705760913,3479/7099,2
M8,GO:2000095,"regulation of Wnt signaling pathway, planar cell polarity pathway",2/12,14/18805,0.14285714285714285,223.8690476190476,21.07931608614769,3.382545867658859e-5,0.008719972775882075,0.0050309509716027516,22943/84870,2
M8,GO:2000052,positive regulation of non-canonical Wnt signaling pathway,2/12,15/18805,0.13333333333333333,208.94444444444446,20.358569029589106,3.901553814712338e-5,0.008719972775882075,0.0050309509716027516,22943/84870,2
M8,GO:2000050,regulation of non-canonical Wnt signaling pathway,2/12,26/18805,0.07692307692307693,120.54487179487181,15.413422426206335,1.2029226848996258e-4,0.017923548005004425,0.010340914308786258,22943/84870,2
M8,GO:0060325,face morphogenesis,2/12,32/18805,0.0625,97.94270833333333,13.868867056172029,1.8319435830169858e-4,0.020471969540214817,0.011811215206293725,84159/22943,2
M8,GO:0060323,head morphogenesis,2/12,39/18805,0.05128205128205128,80.36324786324786,12.536709643671688,2.7300508384892834e-4,0.024406654496094193,0.014081314851155251,84159/22943,2
M8,GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",2/12,47/18805,0.0425531914893617,66.68439716312056,11.392933672732466,3.9714252060666196e-4,0.028226927277233454,0.01628540488148404,22943/84870,2
M8,GO:0010171,body morphogenesis,2/12,52/18805,0.038461538461538464,60.272435897435905,10.815254861709835,4.8628888905310515e-4,0.028226927277233454,0.01628540488148404,84159/22943,2
M8,GO:0060324,face development,2/12,53/18805,0.03773584905660377,59.13522012578616,10.70954811327161,5.051799065276681e-4,0.028226927277233454,0.01628540488148404,84159/22943,2
M8,GO:0035567,non-canonical Wnt signaling pathway,2/12,69/18805,0.028985507246376812,45.42270531400967,9.3413317757986,8.551876274027591e-4,0.04247431882767037,0.02450537645773988,22943/84870,2
M8,GO:0051966,"regulation of synaptic transmission, glutamatergic",2/12,77/18805,0.025974025974025976,40.70346320346321,8.82156706505419,0.00106359447317625,0.04754267295097838,0.027429541676650657,22943/5021,2
